app_id,primary_mechanic,secondary_mechanics,primary_theme,secondary_themes,combat,roguelite,meta_layer,arrow_tapaway,projectile_continues_outside_board,external_targets,external_mobs_or_enemies,bosses,direction_is_resource,board_rotation_or_direction_change,temporary_targets_or_move_windows,run_upgrades,choose_one_of_three,projectile_modifiers,ricochet,pierce,split_or_multishot,chain_or_bounce,elemental_effects,confidence_mechanic,confidence_theme,confidence_magic_arrow_features,needs_review,evidence
54209536,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"двойки в четверки; классика и хардкор, цепи"
54211630,non_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"слоты люкс; 2 млрд монет, фриспины, VIP"
54212896,match3,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"три-в-ряд; Да Винчи, чертежи, Италия XV века"
54213455,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,high,low,yes,пушка и шары в корзину
54213723,other_puzzle,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,рисуй пути для воды в аквариум; спаси рыбку
54213743,hidden_object,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,предметы в Англии; уровни и места
54214533,sort,,home_renovation,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,соединяй и сортируй хлам; уборка квартиры
54214882,non_puzzle,,vehicles,,core,no,pvp_tournament,no,no,no,no,no,unknown,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,yes,high,high,low,yes,танки с элементалями
54222402,bubble_shooter,,unknown_mixed,,none,no,other,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,low,no,"бабл шутер; Стужа, постройки, турниры"
54228452,word,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"буквы в слова; сетка, уровни, мир"
54231094,block_hexa,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"тетрис: линии, очки; ФЫВА движение, поворот"
54231100,non_puzzle,,vehicles,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"шашки в потоке: тюнинг, заезды, выживание; Москва"
54234885,non_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"супермаркет: полки, персонал, цены, империя"
54240170,screw,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,откручивай болты в порядке; механизм заклинит
54241455,sort,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,мячики по пробиркам в один оттенок; 2000 уровней
54250604,other_puzzle,,realistic_neutral,cute_animals,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,распутай гирлянды без пересечений; Граф котик
54252648,non_puzzle,,realistic_neutral,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"шутер ограблений: ключи, дрель, полиция; PAYDAY"
54254065,sort,screw,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,гайки по болтам по цветам; внимание и реакция
54255702,sort,screw,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,гайки по болтам одного цвета; тупики и стратегия
54258496,sort,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,товары 3 в ряд на полках; овощи и десерты
54258500,sort,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"слои чая и молока; замки бутылочек, курьер"
54259960,non_puzzle,,realistic_neutral,monsters_combat,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"шутер из кубов; арены, зомби, оружие"
54263990,match3,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"жанр Three in a row; Дед Мороз, снеговик, настроение"
54266190,bubble_shooter,,space_scifi,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"метай шары в цель; НЛО, взрывай и соединяй"
54267218,tile_match,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,маджонг со сдвигом плиток; пары и линии
54268101,merge,,magic_fantasy,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,смешивай зелья в число кристалла; математика
54269036,sort,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,гексы в башни без смешивания; цвета и планирование
54273130,hidden_object,,detective_mystery,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"предметы и карты; детективы, ребусы, подсказки"
54277449,screw,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,шурупы в последовательности; деревянные планки
54289236,other_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,распутай нити в катушки по цветам; порядок
54290482,merge,,farm_garden,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,2048: комбинируй живность и растения; бестиарий
54290693,other_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,кадастр 8х8: дом на цвет ряд и столбец; без соседства
54292875,non_puzzle,,realistic_neutral,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"Вегас: слоты, покер, турниры; хайроллер"
54293966,sort,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,бублики из стопки в стопку в один цвет
54297945,match3,,treasure_adventure,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"3-в-ряд; архипелаг, острова, герои, коллекции"
54298965,merge,,magic_fantasy,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"котлы с числами и зелья; нужное число, волшебник"
54303118,sort,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,жидкости по колбам в один цвет; ходы наперед
54305838,non_puzzle,,memes_pop_culture,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"роблокс обби: прыжки, платформы, точность"
54306936,non_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,хеликс: мяч падает сквозь платформы; цвета
54308038,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,не лабиринт а живой механизм; найди путь
54310379,non_puzzle,,memes_pop_culture,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"кликер-обби: клики в прыжки; питомцы, перерождения"
54315727,hidden_object,,realistic_neutral,,none,no,collection,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,"предметы и тайны; эльф Спарки, коллекции, елка"
54315949,merge,,cute_animals,,none,no,collection,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,"суйка лабубу; монеты на кран-машину, коллекция"
54317158,tabletop,,realistic_neutral,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"холдем; турниры, задания, рейтинг, столы"
54325610,non_puzzle,,vehicles,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,строй железную дорогу; творчество и галерея
54330401,merge,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,этажи с номерами объединяй; город и горизонт
54335179,non_puzzle,,memes_pop_culture,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,аркада против скибиди-туалетов; арсенал и волны
54335383,picture_reveal,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"картины из блоков; пейзажи и домики, тысячи уровней"
54335423,arrow_tapaway,,abstract,,none,no,none,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,medium,medium,low,yes,вытяни правильный блок; разбор конструкций; Unpuzzle
54341878,sort,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,роллы и суши по видам в наборы; медитатив
54343105,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,распутай сеть шаров без пересечений; гармония
54344811,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"тетрис и 2048: падающие числа, соприкосновение"
54346382,sort,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,кубики тройками в ряд исчезают; Кубомир
54346417,non_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"трамвай-созерцание; бумажный мир, ностальгия"
54348027,match3,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,взрыв цветных блоков; цвета и формы
54350770,bubble_shooter,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"бабл-шутер Хлюпия; преграды, коллекции, рекорды"
54352869,other_puzzle,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"рычаги и двери; Боб на острове, городок, костюмы"
54358773,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,двигай блоки открой путь шарику; звезды
54362561,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"2048: бонусы, коллекции, рейтинги, стратегия"
54367473,non_puzzle,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,яйцо-платформер на физике; баланс и скины
54367793,word,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,5 букв за 6 попыток; зеленые и желтые подсказки
54379839,word,,monsters_combat,,core,yes,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,слова и Tower Defense и RogueLite; сбивай Оом
54380425,sort,,magic_fantasy,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"зелья по бутылкам; заказы, избушка Яги, ферма"
54381470,match3,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"матч-3; елка, город, подарки, Новый год"
54381494,match3,,treasure_adventure,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"три-в-ряд; остров, руины, артефакты, туман"
54382392,non_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,город как твой; репутация валюта; правил нет
54390045,sort,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,гексаплитки сортируй; релакс и анимации
54390349,match3,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"три в ряд; поляны, подарки, Новый год"
54392435,non_puzzle,,magic_fantasy,space_scifi,core,no,rpg_progression,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,база и измерения; милые богини; бой тьме
54401028,match3,,treasure_adventure,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"три в ряд; принц, острова, пираты, мини-игры"
54401577,tile_match,,farm_garden,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,medium,no,"пары овощей; сад, регионы, турниры областей"
54402909,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"домино сливаются в следующее; цепи, режимы, шахматы"
54405875,tile_match,,farm_garden,cute_animals,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"3 плитки овощей; кошечка, декор, комикс"
54407288,tile_match,,farm_garden,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"плитки леса по три; грибы, бустеры, звезды"
54407509,bubble_shooter,,magic_fantasy,,core,no,none,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,high,medium,low,yes,"зума; пазл Дракона, Босс-Дракон, лед и огонь"
54410638,merge,,treasure_adventure,,none,no,idle_economy,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,low,no,"объединяй пиратов в армию; миссии, офлайн доход"
54410808,hidden_object,,treasure_adventure,magic_fantasy,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"предметы и время; руины, кристалл, эпохи"
54411310,other_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"отмерь воду сосудами; Кран, подсказки, 9 уровней"
54412594,merge,,monsters_combat,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,"объединяй пушки; волны куриц, стена, магазин"
54412730,match3,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"жанр Three in a row; шарики три в ряд, рейтинг"
54416559,other_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,родословные: расставь родню по древу; 60 уровней
54417237,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,маршрут до соединения; очки за длину; новые шарики
54417459,merge,,monsters_combat,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,"объединяй башни; волны врагов, оборона"
54417523,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,гексагоны 2048; пространство и стратегия
54417596,match3,,home_renovation,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"пазлы и звезды на декор; город, мэр, кварталы"
54419995,merge,,magic_fantasy,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,low,no,"мерж и замок; принцесса, династия, события"
54421760,word,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"кроссворд дня; буквы, слова, пейзажи"
54422232,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,падающие блоки 2+2; тетрис и 2048
54422234,sort,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,гексаплитки по цветам в стопки; уровни
54422674,tile_match,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,три в ряд и маджонг; убери все плитки
54425355,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,коснись шарика веревка отпустит; физика и облачко
54426780,non_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"бильярд 3D: пул 8 и 9, ИИ, задания"
54427569,non_puzzle,,memes_pop_culture,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"снайпер в мире блоков; миссии, вертолет, майнкрафт"
54428194,word,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,кроссворд и слова; страны и культуры
54428199,picture_reveal,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"пазлы по кусочкам; ежедневные, темы"
54428273,other_puzzle,,space_scifi,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,Mastermind: 4 цифры за 100 секунд; киберпанк
54432978,arrow_tapaway,,abstract,,none,no,none,yes,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,medium,medium,no,стрелки блокируют друг друга; распутай и очисти; тап-ход
54433201,unknown,,magic_fantasy,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,low,medium,low,yes,Волшебный Лес и Маша; механики нет
54433517,non_puzzle,,monsters_combat,cute_animals,core,no,none,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,кликер и стратегия; коты против зомби и боссов
54434392,merge,,magic_fantasy,romance_love,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"мерж курорта; магия, романтика, Тео"
54434678,picture_reveal,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,видео-пазлы океана; коллекции и релакс
54435107,other_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,квест Петра I; артефакты и головоломки
54436978,quiz_trivia,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,угадай мелодию СССР без вариантов и вокала
54438665,unknown,,unknown_mixed,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,low,low,low,yes,только Стрелочки и логика; правил нет
54439262,sort,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,карты по цветным коробкам; буфер и бустеры
54441642,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"бросай но не сгори; риск и общение, кубики"
54441697,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,9 матголоволомок; сложность и рейтинг
54443024,non_puzzle,,realistic_neutral,,core,no,rpg_progression,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"пошаговые бои; убежище, отряд, сундуки"
54443714,tile_match,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"по 3 плитки; 10000 уровней, коллекции, дзен"
54447687,hidden_object,,detective_mystery,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,сцены и расследование; монеты и секреты
54448969,merge,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"объединение продуктов; 100+ сладостей, кафе и город"
54449328,other_puzzle,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"японские кроссворды; сюжетные картинки, рекорды"
54449993,tabletop,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"монополия животных; кубики, участки, банкротство"
54450316,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"2048: приключения, расширенный, классика; комбо"
54450348,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,треугольники рядом объединяй в большие; рекорд
54451942,match3,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,блоки кубиков исчезают; без спешки и правил
54454139,sort,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"птицы по веткам; время, ходы, 12 веток"
54456338,merge,,food_household,,none,no,idle_economy,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,"объединяй мармеладки; доход в секунду, ускорители"
54457124,hidden_object,,horror,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"мониторь камеры, классифицируй аномалии; бункер"
54458245,match3,picture_reveal,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,тапай плитки очищай блоки; скрытые изображения
54459865,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,блоки объединяются в крупные; комбо и монеты
54463056,hidden_object,,unknown_mixed,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"отличия быстрее соперника; PvP-турниры, дом"
54463777,block_hexa,,abstract,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"фигуры в линии; 1000 уровней, турниры, комбо"
54463871,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,числа до бесконечности; рекорд и стратегия
54464162,hidden_object,,treasure_adventure,detective_mystery,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"Фогг 80 дней; силуэты, мини-игры, стимпанк"
54466061,non_puzzle,,horror,,core,no,rpg_progression,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"команда и бункер; зомби, мутанты, PvP, кланы"
54467048,match3,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"меняй камни 3+; самоцветы, каскады, опал"
54468287,sort,,farm_garden,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,цветы по горшкам; подсказки и планирование
54468554,non_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,рыбалка-аркада: целься и стреляй в садок; удочки
54468944,sort,,abstract,magic_fantasy,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,жидкости по колбам; магия лишь в названии
54469522,tile_match,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,парные плитки; релакс для пожилых
54476896,merge,,farm_garden,horror,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,гибриды растений слиянием; волны зомби
54478968,tabletop,,realistic_neutral,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"15 пасьянсов; дуэли, карта, задания"
54479560,merge,tabletop,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"пасьянс и 2048; режимы, корзина, рейтинг"
54481329,sort,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,бублики на стержнях в один цвет; сотни уровней
54481481,match3,,treasure_adventure,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,low,high,no,"жанр Three in a row; 2000 уровней, Король, соревнования"
54483973,quiz_trivia,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"литературная арена; Толстой, Гоголь, герои книг"
54484029,non_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"книжная лавка: запросы, ассортимент, стратегия"
54489190,hidden_object,,detective_mystery,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"детектив и помощница; спрятанные предметы, локации"
54489790,other_puzzle,,abstract,,none,no,none,no,unknown,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,medium,medium,no,проведи стрелку через лабиринт поворачивая элементы
54490546,non_puzzle,,romance_love,,none,no,other,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"вечеринка: чат, бутылочка, рейтинги, флирт"
54491598,non_puzzle,,memes_pop_culture,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"рыбалка на брейнротов; острова, снасти, лодки"
54492019,merge,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,2048 гексы и желейная физика; кошачья атмосфера
54496145,word,tabletop,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,солитер цепочек слов; ассоциации и категории
54496464,merge,,farm_garden,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"суйка цветов; заказы на букеты, секатор"
54496813,non_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"удар мяча, вспышки; классика в новом обличье"
54500920,other_puzzle,,farm_garden,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"овцы движутся лишь по прямой; очисти поле, ферма"
54504368,non_puzzle,,realistic_neutral,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"слоты; джекпоты, турниры, бонусы"
54504594,tile_match,,horror,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"совпадения плиток; мир хеллоуин, комбо"
54509847,tabletop,,realistic_neutral,cute_animals,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"сбрасывай карты цвета и числа; котики, комбо"
54518606,non_puzzle,,romance_love,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,интерактивные истории любви; выборы и концовки
54519087,non_puzzle,,monsters_combat,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"строй мост из блоков; соперник, дракон, зомби"
54519094,tile_match,,farm_garden,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"по три плитки; холм в ферму, 90 уровней"
54528991,match3,,home_renovation,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,low,no,"match-3; город, здания, дуэли, лидеры"
