bucket,bucket_kind,app_id,title,genre,match_strength,reasons,members_count,published,age_days,rank_growth_rate,rank_popular_week,rank_popular_today,hot_top300
extra_block_hexa,extra_mechanic,53572069,2048 - Разрушение блоков,Hyper-casual,strong,title:блок,2905,2025-05-16,488,3145,738,2295,0
extra_block_hexa,extra_mechanic,52866541,Gather Blocks. Собирай Блоки,Puzzle,strong,title:block,2620,2024-12-23,632,2079,3284,3285,0
extra_block_hexa,extra_mechanic,54448864,Блокибо: Цветные блоки,Puzzle,strong,title:блок,2568,2026-02-12,216,3605,2269,568,0
extra_block_hexa,extra_mechanic,51747522,idle crushing block,Hyper-casual,strong,title:block,2495,2023-09-12,1100,1813,3592,3568,0
extra_block_hexa,extra_mechanic,54417523,Соединяй шестиугольники 2048,Puzzle,strong,title:шестиуг; desc:шестиугольн,2352,2026-01-27,232,2799,1417,2682,0
extra_block_hexa,extra_mechanic,52898722,Block Cleaner - Puzzle Game,Puzzle,strong,title:block,2275,2025-01-16,608,3945,4391,4383,0
extra_block_hexa,extra_mechanic,54526537,Сложи блоки,Puzzle,strong,title:блок,2222,2026-04-10,159,4883,2435,637,0
extra_block_hexa,extra_mechanic,54492848,Песочные Блоки: Очисти Линии,Arcade,strong,title:блок; desc:тетрис,2208,2026-04-14,155,4775,2455,862,0
extra_block_hexa,extra_mechanic,51922174,Блоки Судоку - пазлы судоку!,Puzzle,strong,title:блок; desc:тетрис,2188,2024-05-13,856,4357,4318,4319,0
extra_block_hexa,extra_mechanic,51842114,2048: Блок Бесконечности,Puzzle,strong,title:блок; desc:тетрис,2169,2024-01-26,964,1602,3762,3764,0
extra_block_hexa,extra_mechanic,54651801,Кубики 2048: Гекса Слияние,Puzzle,strong,title:кубики; desc:шестиугольн,2153,2026-07-02,76,3903,4211,4183,0
extra_block_hexa,extra_mechanic,54699415,Synergrid блок пазл и рогалик,Hyper-casual,strong,title:блок; desc:блок-пазл,2145,2026-08-06,41,2961,2055,974,0
extra_block_hexa,extra_mechanic,51927936,Блоки 2248 соедини цифры,Puzzle,strong,title:блок,2118,2024-10-04,712,4622,3923,3924,0
extra_block_hexa,extra_mechanic,54390425,Шахматы гексагональные,Tabletop game,strong,title:гекс; desc:шестиугольн,2103,2025-12-11,279,2637,4361,4362,0
extra_block_hexa,extra_mechanic,51919401,Блоки Фараона - Разблокируй!,Puzzle,strong,title:блок,2097,2024-05-16,853,4657,2924,2926,0
extra_block_hexa,extra_mechanic,54422234,Сортируй шестиугольники,Puzzle,strong,title:шестиуг; desc:шестиугольн,2064,2026-01-28,231,4435,4737,4738,0
extra_block_hexa,extra_mechanic,54637823,Филворд Острова,Puzzle,strong,desc:гекс,2038,2026-09-07,9,720,1262,,0
extra_block_hexa,extra_mechanic,54678488,Танки - Онлайн,Arcade,strong,desc:шестиугольн,2028,2026-08-06,41,3669,2629,1746,0
extra_block_hexa,extra_mechanic,54668479,Мега Блок Пазл,Puzzle,strong,title:блок; desc:блок пазл,1886,2026-07-30,48,2651,3209,3201,0
extra_block_hexa,extra_mechanic,54004906,Mind Blocks 2,Puzzle,strong,title:block,1882,2025-08-27,385,4346,4289,4289,0
extra_block_hexa,extra_mechanic,54422232,Падающие блоки 2048,Puzzle,strong,title:блок; desc:тетрис,1829,2026-01-27,232,3234,3255,3256,0
extra_block_hexa,extra_mechanic,54324300,Шастиграстер,Hyper-casual,strong,desc:шестиугольн,1783,2025-11-19,301,2284,4241,4242,0
extra_block_hexa,extra_mechanic,54660064,Грузовой Порт: двигай блоки,Arcade,strong,title:блок,1712,2026-07-07,71,1974,4280,4280,0
extra_block_hexa,extra_mechanic,52242654,Сияющие Блоки,Puzzle,strong,title:блок; desc:тетрис,1689,2024-09-04,742,2683,3122,3123,0
extra_block_hexa,extra_mechanic,54592182,Хекса Дзен,Puzzle,strong,desc:шестиугольн,1671,2026-05-19,120,4017,4727,4728,0
extra_block_hexa,extra_mechanic,53056922,Стражи Галактики: хексы,Puzzle,strong,desc:шестиугольн,1589,2025-02-25,568,1674,4378,4379,0
extra_block_hexa,extra_mechanic,54597038,Block Orbit,Hyper-casual,strong,title:block; desc:тетрис,1516,2026-05-28,111,44,3508,3552,1
extra_block_hexa,extra_mechanic,54024868,Блокомания - Головоломка,Puzzle,strong,title:блок; desc:тетрис,1497,2025-08-11,401,3430,4183,4175,0
extra_block_hexa,extra_mechanic,52705168,Ленивый Тетрис,Puzzle,strong,title:тетрис; desc:тетрис,1428,2024-11-20,665,2782,2979,2946,0
extra_block_hexa,extra_mechanic,54089866,Блок Долой,Hyper-casual,strong,title:блок,1400,2025-09-04,377,2962,3991,3992,0
extra_block_hexa,extra_mechanic,54450316,2048 Блок Фьюжн,Puzzle,strong,title:блок,1391,2026-02-13,215,4022,4842,4843,0
extra_block_hexa,extra_mechanic,54186427,Блокобой,Arcade,strong,title:блок,1386,2025-09-30,351,3048,4588,4599,0
extra_block_hexa,extra_mechanic,54131311,Wood Blocks Jam,Puzzle,strong,title:block,1364,2025-09-10,371,4902,4786,4744,0
extra_block_hexa,extra_mechanic,54057879,Блоки разнообразие фигурок,Puzzle,strong,title:блок,1339,2025-08-25,387,3946,4389,4390,0
extra_block_hexa,extra_mechanic,53022994,Цветные блок-пазлы онлайн,Puzzle,strong,title:блок,1320,2025-02-10,583,4061,4948,4948,0
extra_block_hexa,extra_mechanic,52094212,Сыпучий Тетрис,Puzzle,strong,title:тетрис,1283,2024-08-13,764,4217,3420,3395,0
extra_block_hexa,extra_mechanic,54568590,Лабиринт Стрелок Убери блоки,Puzzle,strong,title:блок,1255,2026-06-11,97,2765,2820,2867,0
extra_block_hexa,extra_mechanic,54269036,Хекса Сортировка,Puzzle,strong,desc:шестиугольн,1216,2025-10-27,324,2795,3249,3250,0
extra_block_hexa,extra_mechanic,54306775,тетрис 2025,Arcade,strong,title:тетрис; desc:тетрис,1215,2025-11-11,309,,3708,3701,0
extra_block_hexa,extra_mechanic,54064449,Тримино домино треугольников,Tabletop game,strong,desc:шестиугольн,1115,2025-08-26,386,4309,4058,4059,0
extra_block_hexa,extra_mechanic,53851951,Деревянные блоки треугольные,Puzzle,strong,title:блок,1110,2025-07-03,440,4791,4398,4399,0
extra_block_hexa,extra_mechanic,52894086,Кричащие Блоки,Hyper-casual,strong,title:блок,1103,2026-09-03,13,234,3542,,1
extra_block_hexa,extra_mechanic,54691613,Герои: Битва в руинах,Strategy,strong,desc:гекс,1084,2026-09-03,13,1086,1177,,0
extra_block_hexa,extra_mechanic,54690989,2048 Merge Block,Puzzle,strong,title:block,1068,2026-07-31,47,103,3480,3488,1
extra_block_hexa,extra_mechanic,54683537,Block Blast,Puzzle,strong,title:block,1051,2026-09-02,14,652,4594,4596,0
extra_block_hexa,extra_mechanic,54208441,Блоки в Ряд,Hyper-casual,strong,title:блок,1015,2025-10-15,336,3542,4774,4775,0
extra_block_hexa,extra_mechanic,54335423,Разблок Пазл,Puzzle,strong,desc:блок пазл,953,2025-11-21,299,2905,3744,3746,0
extra_block_hexa,extra_mechanic,52968883,Мания Блоков 2048,Hyper-casual,strong,title:блок,932,2025-03-31,534,1109,3048,3051,0
extra_block_hexa,extra_mechanic,54390045,Хекса Аниматор,Puzzle,strong,desc:hexa,918,2025-12-23,267,1318,,,0
extra_block_hexa,extra_mechanic,52843707,Кубики СССР,Puzzle,strong,title:кубики,841,2024-12-27,628,3235,3285,3286,0
extra_block_hexa,extra_mechanic,54231094,Цветной тетрис,Hyper-casual,strong,title:тетрис; desc:тетрис,841,2025-10-13,338,2749,3074,3076,0
extra_block_hexa,extra_mechanic,53544454,Чиселки и блоки,Puzzle,strong,title:блок,812,2025-05-12,492,4353,4275,4275,0
extra_block_hexa,extra_mechanic,53433555,Block Pizza Puzzle,Puzzle,strong,title:block,760,2025-04-15,519,3264,3463,3472,0
extra_block_hexa,extra_mechanic,54195526,MergX - соедини блоки,Arcade,strong,title:блок,756,2025-10-02,349,2240,3369,3412,0
extra_block_hexa,extra_mechanic,53646156,Блоки Лесной Тетрис,Puzzle,strong,title:блок; desc:тетрис,731,2025-05-30,474,1968,4151,4152,0
extra_block_hexa,extra_mechanic,54608047,Hexa Slink: Tap Away Puzzle,Puzzle,strong,title:hexa; desc:hexa,682,2026-07-10,68,3848,4024,4025,0
extra_block_hexa,extra_mechanic,54619196,Soft Drop 2048,Arcade,strong,desc:шестиугольн,674,2026-06-03,105,3443,4301,4301,0
extra_block_hexa,extra_mechanic,54702048,PixelSort Puzzle,Puzzle,strong,desc:гекс,668,2026-08-06,41,3486,4713,4715,0
extra_block_hexa,extra_mechanic,54567845,Клад и мины: гекса-путь,Puzzle,strong,title:гекс,637,2026-06-11,97,1542,4313,4313,0
extra_block_hexa,extra_mechanic,7162962,Драконьи Кубики(Dragon Blocks),Three in a row,strong,title:кубики,620,2019-10-12,2531,4873,4052,4053,0
extra_block_hexa,extra_mechanic,53423757,Jewel Block Puzzle,Puzzle,strong,title:block,579,2025-04-11,523,3410,4156,4101,0
extra_block_hexa,extra_mechanic,52618948,Съешь Все Кубики,Arcade,strong,title:кубики,547,2024-11-07,678,4750,4017,4018,0
extra_block_hexa,extra_mechanic,54702502,Бум Кубики,Three in a row,strong,title:кубики,513,2026-08-14,33,1961,4133,4134,0
extra_block_hexa,extra_mechanic,53543534,Объединяй кубики,Puzzle,strong,title:кубики,477,2025-05-13,491,4817,4454,4456,0
extra_block_hexa,extra_mechanic,52707765,Гекса: сортируем цветные пазл,Puzzle,strong,title:гекс; desc:шестиугольн,451,2024-11-19,666,4321,4137,4138,0
extra_block_hexa,extra_mechanic,54691070,ПЕСОК,Puzzle,strong,desc:тетрис,451,2026-08-05,42,4085,3225,3226,0
extra_block_hexa,extra_mechanic,53152148,Соединяй пингвинов: эволюция!,Puzzle,strong,desc:тетрис,410,2025-03-12,553,3530,4636,4638,0
extra_block_hexa,extra_mechanic,54125665,Повтори Блоки,Puzzle,strong,title:блок,410,2025-09-09,372,3329,3763,3765,0
extra_block_hexa,extra_mechanic,53012487,Pack Blocks. Собрать Блоки,Puzzle,strong,title:block,397,2025-02-11,582,924,4087,4088,0
extra_block_hexa,extra_mechanic,54056747,Головоломки 6 в 1,Puzzle,strong,desc:тетрис,393,2025-09-09,372,4459,4992,4992,0
extra_block_hexa,extra_mechanic,54609474,Тетрис Разрушитель,Puzzle,strong,title:тетрис; desc:тетрис,380,2026-06-02,106,4699,4009,4010,0
extra_block_hexa,extra_mechanic,53440572,Вау Блоки,Puzzle,strong,title:блок,374,2025-04-17,517,3660,3089,3090,0
extra_block_hexa,extra_mechanic,54464222,Шарики Стрелялки: круши блоки,Hyper-casual,strong,title:блок,374,2026-03-04,196,3104,4542,4543,0
extra_block_hexa,extra_mechanic,52651460,Миллион,Puzzle,strong,desc:гекс,373,2024-11-11,674,4405,4970,4961,0
extra_block_hexa,extra_mechanic,53195860,Блоки в стороны,Puzzle,strong,title:блок,368,2025-03-05,560,2571,3942,3943,0
extra_block_hexa,extra_mechanic,53542343,Взрывной Блок Пазл,Puzzle,strong,title:блок; desc:блок пазл,361,2025-05-12,492,2617,4284,4284,0
extra_block_hexa,extra_mechanic,53392826,10 x 10 Blocks. 10 x 10 Блоки,Puzzle,strong,title:block,291,2025-05-06,498,1537,4806,4807,0
extra_block_hexa,extra_mechanic,54208568,4 Блока,Puzzle,strong,title:блок,280,2025-10-06,345,2259,4171,4172,0
extra_block_hexa,extra_mechanic,52702073,Стреляй и Соединяй,Puzzle,strong,desc:гекс,273,2024-11-18,667,4434,4817,4818,0
extra_block_hexa,extra_mechanic,54690323,Блоки - яркая головоломка,Puzzle,strong,title:блок,273,2026-09-07,9,2783,2978,2945,0
extra_block_hexa,extra_mechanic,54604029,Бомбо Блоки,Puzzle,strong,title:блок,270,2026-06-09,99,2985,4160,4161,0
extra_block_hexa,extra_mechanic,54739790,Феникс: Волшебные блоки,Puzzle,strong,title:блок,264,2026-09-09,7,977,3547,3557,0
extra_block_hexa,extra_mechanic,54682453,Монохромный блок,Puzzle,strong,title:блок,257,2026-07-30,48,2968,4758,4759,0
extra_block_hexa,extra_mechanic,54692847,67 БЛОКОВ,Puzzle,strong,title:блок; desc:block puzzle,252,2026-09-07,9,1299,3475,3373,0
extra_block_hexa,extra_mechanic,54459865,Блоки- слияние 2048,Puzzle,strong,title:блок,251,2026-03-02,198,3862,4355,4356,0
extra_block_hexa,extra_mechanic,51853256,Кибер блоки,Hyper-casual,strong,title:блок,250,2024-02-14,945,3374,4006,4016,0
extra_block_hexa,extra_mechanic,54527850,Скользкие Блоки,Puzzle,strong,title:блок,238,2026-07-31,47,2988,4119,4120,0
extra_block_hexa,extra_mechanic,54463871,Блок шутер 2048,Puzzle,strong,title:блок,202,2026-03-04,196,3471,4386,4387,0
extra_block_hexa,extra_mechanic,51918267,Шар и блоки,Hyper-casual,strong,title:блок,198,2024-05-07,862,4859,4804,4805,0
extra_block_hexa,extra_mechanic,53905078,SpaceHex,Puzzle,strong,desc:гекс,182,2025-07-16,427,3584,4856,4864,0
extra_block_hexa,extra_mechanic,54691983,Элементарные кубики,Tabletop game,strong,title:кубики,157,2026-08-05,42,,4181,4182,0
extra_block_hexa,extra_mechanic,52748301,Блок пазл - Для взрослых,Puzzle,strong,title:блок; desc:тетрис,153,2024-11-28,657,2525,3692,3697,0
extra_block_hexa,extra_mechanic,54722196,БлокБитва,Puzzle,strong,title:блок,147,2026-09-09,7,2688,3091,3092,0
extra_block_hexa,extra_mechanic,53774010,Блоки: Двигай и Объединяй,Puzzle,strong,title:блок,139,2025-06-20,453,4312,4146,4146,0
extra_block_hexa,extra_mechanic,54253477,Блоки с Поворотом,Hyper-casual,strong,title:блок,128,2025-10-22,329,1432,4385,4386,0
extra_block_hexa,extra_mechanic,52896396,ГЕКСА 2048: Бесконечность,Puzzle,strong,title:гекс; desc:гекс,125,2025-02-11,582,3878,4113,4114,0
extra_block_hexa,extra_mechanic,54735671,Джелли Блок: Собирай ряды!,Puzzle,strong,title:блок,100,2026-09-01,15,1957,4340,4332,0
extra_block_hexa,extra_mechanic,54437411,TetriBasket,Hyper-casual,strong,desc:тетрис,78,2026-02-10,218,2598,4745,4746,0
extra_block_hexa,extra_mechanic,53992911,Двигай Цветные Блоки,Puzzle,strong,title:блок,67,2025-08-05,407,4728,4117,4109,0
extra_block_hexa,extra_mechanic,53423715,Блок Пазл: Неоновые Блоки,Puzzle,strong,title:блок; desc:блок пазл,60,2025-05-12,492,1994,4794,4804,0
extra_block_hexa,extra_mechanic,54434678,Видео Блоки Океан,Puzzle,strong,title:блок,48,2026-02-13,215,4887,4960,4960,0
extra_block_hexa,extra_mechanic,54102245,Головоломка Желейные блоки,Puzzle,strong,title:блок,40,2025-09-08,373,3566,4845,4845,0
extra_block_hexa,extra_mechanic,51816680,Подпрыгивающий Алл,Puzzle,weak,desc_weak:блоки,375645,2024-05-03,866,20,76,222,1
extra_block_hexa,extra_mechanic,8029885,Маджонг Светлячок,Puzzle,weak,desc_weak:блоков,142725,2021-12-20,1731,4588,563,2741,0
extra_block_hexa,extra_mechanic,7833702,Бридж Билдер: строить мост,Puzzle,weak,desc_weak:блоки,120663,2021-04-22,1973,4127,954,1652,0
extra_block_hexa,extra_mechanic,51568329,Граффити Пикселей,Puzzle,weak,desc_weak:блоки,111446,2023-03-13,1283,371,830,,0
extra_block_hexa,extra_mechanic,51418020,Забавная головоломка,Puzzle,weak,desc_weak:блоков,110451,2022-10-05,1442,443,1230,,0
extra_block_hexa,extra_mechanic,51418022,Мастер овец,Hyper-casual,weak,desc_weak:блоки,92869,2022-10-11,1436,2898,760,451,0
extra_block_hexa,extra_mechanic,51871737,Разбери Кубик,Puzzle,weak,desc_weak:блоками,88702,2024-03-18,912,3265,747,,0
extra_block_hexa,extra_mechanic,8100488,ЗАПОЛНИТЬ,Puzzle,weak,desc_weak:блоки,61522,2022-03-15,1646,2963,1555,992,0
extra_block_hexa,extra_mechanic,8230675,Шаромёт,Puzzle,weak,desc_weak:блоков,56353,2022-08-24,1484,2853,3358,3367,0
extra_block_hexa,extra_mechanic,51418019,Заводчик овец,Hyper-casual,weak,desc_weak:блоки,48438,2022-10-05,1442,2531,1942,,0
extra_block_hexa,extra_mechanic,8218814,Соединяй: 2048🔥,Puzzle,weak,desc_weak:блоки,47639,2022-09-13,1464,4577,3295,3287,0
extra_block_hexa,extra_mechanic,7891541,Стэк Башня Неон: строить дом,Hyper-casual,weak,desc_weak:блоков,45188,2021-07-02,1902,3615,2071,2712,0
extra_block_hexa,extra_mechanic,51418021,Бычья Легенда,Three in a row,weak,desc_weak:блоки,42673,2022-10-11,1436,2321,1251,2775,0
extra_block_hexa,extra_mechanic,8074613,Раздвижная головоломка,Puzzle,weak,desc_weak:блоки,41116,2022-02-09,1680,2538,2299,,0
extra_block_hexa,extra_mechanic,7808869,2048 3D,Hyper-casual,weak,desc_weak:блоки,37218,2021-04-05,1990,3157,1154,2280,0
extra_block_hexa,extra_mechanic,54579601,Разбери Кубик 2026,Puzzle,weak,desc_weak:блок,36042,2026-05-13,126,4927,1023,517,0
extra_block_hexa,extra_mechanic,51543286,Матч Животных,Three in a row,weak,desc_weak:блоков,32221,2023-03-21,1275,1664,2364,1932,0
extra_block_hexa,extra_mechanic,51543288,Сильнейший Мозг,Puzzle,weak,desc_weak:блоки,32012,2023-03-13,1283,2216,2274,,0
extra_block_hexa,extra_mechanic,18314831,До десяти,Puzzle,weak,desc_weak:блоки,30905,2022-08-09,1499,837,2062,,0
extra_block_hexa,extra_mechanic,54531151,Arrow Escape Стрелки Лабиринт,Puzzle,weak,desc_weak:блоки,30553,2026-04-13,156,1120,256,300,1
extra_block_hexa,extra_mechanic,51568316,Башня Животных,Puzzle,weak,desc_weak:блоками,30488,2023-03-08,1288,1650,2148,1995,0
extra_block_hexa,extra_mechanic,51418034,Овец и Овец,Hyper-casual,weak,desc_weak:блоки,29219,2022-11-20,1396,2122,2174,1275,0
extra_block_hexa,extra_mechanic,51398236,Cохранить Lamb,Hyper-casual,weak,desc_weak:блоки,27462,2022-10-26,1421,3598,1665,2662,0
extra_block_hexa,extra_mechanic,54335383,Собери Картинку,Puzzle,weak,desc_weak:блоков,25281,2025-11-21,299,,327,324,0
extra_block_hexa,extra_mechanic,53883886,2048: Соедини Цепочки,Puzzle,weak,desc_weak:блоки,24552,2025-07-23,420,4798,924,790,0
extra_block_hexa,extra_mechanic,8131075,2048,Puzzle,weak,desc_weak:блоками,24167,2022-04-11,1619,3798,3030,3042,0
extra_block_hexa,extra_mechanic,51647754,Выживание в Майнкрафт,Puzzle,weak,desc_weak:блоки,21102,2023-05-17,1218,1283,1570,2517,0
extra_block_hexa,extra_mechanic,19044293,Башня из зверей,Puzzle,weak,desc_weak:блоками,20731,2022-08-15,1493,1142,1067,2527,0
extra_block_hexa,extra_mechanic,53473067,ПазлБлок,Puzzle,weak,desc_weak:блок,20510,2025-04-23,511,3909,1667,889,0
extra_block_hexa,extra_mechanic,53825510,Загадочный лифт,Puzzle,weak,desc_weak:блоки,15258,2025-06-30,443,3751,2191,386,0
extra_block_hexa,extra_mechanic,51605986,Котейки,Three in a row,weak,desc_weak:блоков,14478,2023-04-07,1258,,,3625,0
extra_block_hexa,extra_mechanic,7877304,ГуруКино,Puzzle,weak,desc_weak:блоков,13398,2021-06-15,1919,3714,2380,2807,0
extra_block_hexa,extra_mechanic,54065515,Восход Императора,Hyper-casual,weak,desc_weak:блоки,11261,2025-09-17,364,4952,2797,828,0
extra_block_hexa,extra_mechanic,8140602,Четвёрки,Puzzle,weak,desc_weak:блоков,11108,2022-05-04,1596,4829,4938,4938,0
extra_block_hexa,extra_mechanic,8028921,Завитушка,Puzzle,weak,desc_weak:фигурки на поле,10625,2021-12-17,1734,3679,972,1797,0
extra_block_hexa,extra_mechanic,51581290,Charmed Память,Puzzle,weak,desc_weak:блоки,10613,2023-03-20,1276,4295,3985,3986,0
extra_block_hexa,extra_mechanic,51435642,ЖУТКОЕ СКОЛЬЖЕНИЕ,Puzzle,weak,desc_weak:блоками,8764,2022-09-27,1450,4478,4787,4788,0
extra_block_hexa,extra_mechanic,8138875,🧙‍♂Ханойская башня,Puzzle,weak,desc_weak:блок,8050,2022-04-19,1611,4452,786,649,0
extra_block_hexa,extra_mechanic,54406855,Разрушитель пикселей,Arcade,weak,desc_weak:блоков,7561,2025-12-25,265,1219,3044,3022,0
extra_block_hexa,extra_mechanic,53999614,Любимые деревяшки 3 в ряд,Three in a row,weak,desc_weak:фигурки на игровом поле,6650,2025-08-05,407,2366,2329,1666,0
extra_block_hexa,extra_mechanic,51840164,Ромбики - соедини 2048,Puzzle,weak,desc_weak:блоки,6463,2024-01-25,965,1698,4652,4654,0
extra_block_hexa,extra_mechanic,54451942,Кубика,Puzzle,weak,desc_weak:блоки,6281,2026-02-16,212,4689,1927,2481,0
extra_block_hexa,extra_mechanic,54358773,Разблокируй Шарик,Puzzle,weak,desc_weak:блоки,6080,2025-12-01,289,2582,1260,757,0
extra_block_hexa,extra_mechanic,53881849,Сладости для Монстра,Hyper-casual,weak,desc_weak:блоки,5082,2025-07-14,429,1284,407,2362,0
extra_block_hexa,extra_mechanic,54102300,ШокоБлоки пазл,Puzzle,weak,desc_weak:блоки,4907,2025-09-04,377,3548,1001,630,0
extra_block_hexa,extra_mechanic,51892211,Полигон Пазл,Hyper-casual,weak,desc_weak:блоками,4790,2024-05-07,862,2788,796,1277,0
extra_block_hexa,extra_mechanic,53429374,Головоломка. Найди совпадения,Three in a row,weak,desc_weak:блоки,4568,2025-05-07,497,,434,1052,0
extra_block_hexa,extra_mechanic,54046127,Сэндтрис,Puzzle,weak,desc_weak:блоки,4465,2025-09-11,370,4089,799,2680,0
extra_block_hexa,extra_mechanic,51577084,Сумма Чисел,Puzzle,weak,desc_weak:блоками,4353,2023-03-13,1283,4258,3634,3629,0
extra_block_hexa,extra_mechanic,53888557,Разбери картинку: Головоломка,Puzzle,weak,desc_weak:блоки,4058,2025-07-10,433,4417,4516,4518,0
extra_block_hexa,extra_mechanic,51492505,Головоломку - Рождество,Puzzle,weak,desc_weak:блоки,4020,2022-12-07,1379,4272,3703,3705,0
extra_block_hexa,extra_mechanic,8143757,Защитник 2048 - Merge Puzzle,Hyper-casual,weak,desc_weak:блоков,3997,2022-05-18,1582,4480,4766,4767,0
extra_block_hexa,extra_mechanic,51600252,Замкни линию,Puzzle,weak,desc_weak:блоки,3930,2023-04-04,1261,3919,4268,4268,0
extra_block_hexa,extra_mechanic,54534758,ДубоУм: Деревянный Пазл,Puzzle,weak,desc_weak:блоки,3859,2026-04-27,142,,393,2332,0
extra_block_hexa,extra_mechanic,51904961,Леди и Нубик,Arcade,weak,desc_weak:блоки,3807,2024-05-13,856,2910,3766,3734,0
extra_block_hexa,extra_mechanic,54590436,Водный Путь Счастливый Стакан,Puzzle,weak,desc_weak:блоки,3767,2026-06-03,105,2348,610,1946,0
extra_block_hexa,extra_mechanic,54651903,Котовасия,Puzzle,weak,desc_weak:блоки,3704,2026-07-02,76,2167,392,2506,0
extra_block_hexa,extra_mechanic,54634041,Свинки-крушители,Puzzle,weak,desc_weak:блоки,3468,2026-06-30,78,805,4679,4681,0
extra_block_hexa,extra_mechanic,51605380,Разрушение Башни,Hyper-casual,weak,desc_weak:блоков,3108,2023-04-06,1259,3270,3451,3475,0
extra_block_hexa,extra_mechanic,51470386,Круги,Puzzle,weak,desc_weak:блок,2959,2022-11-11,1405,3240,2891,2905,0
extra_block_hexa,extra_mechanic,51769348,Математический Остров Собак,Puzzle,weak,desc_weak:блоки,2843,2023-10-17,1065,1847,417,803,0
extra_block_hexa,extra_mechanic,54450348,Треугольники точки 2048,Puzzle,weak,desc_weak:блоков,2718,2026-02-17,211,4073,675,642,0
extra_block_hexa,extra_mechanic,54623957,Trap Adventure,Puzzle,weak,desc_weak:блоки,2691,2026-06-30,78,2999,620,868,0
extra_block_hexa,extra_mechanic,54479917,Цветобашня,Puzzle,weak,desc_weak:блоки,2412,2026-03-16,184,4828,361,668,0
extra_block_hexa,extra_mechanic,53696546,Пазл Связь Цвета,Puzzle,weak,desc_weak:блоки,2385,2025-06-05,468,3960,911,720,0
extra_block_hexa,extra_mechanic,54646196,Картинка по Частям,Hyper-casual,weak,desc_weak:блоков,2337,2026-07-03,75,2879,1304,,0
extra_block_hexa,extra_mechanic,54675388,Убери кубы,Puzzle,weak,desc_weak:блоки,1988,2026-07-16,62,4746,3924,3925,0
extra_block_hexa,extra_mechanic,51541460,Судоку: Классический,Puzzle,weak,desc_weak:блоков,1970,2023-02-02,1322,3927,4326,4327,0
extra_block_hexa,extra_mechanic,54684402,2048: Бесконечный Рост,Puzzle,weak,desc_weak:блоков,1957,2026-07-23,55,4349,4260,4260,0
extra_block_hexa,extra_mechanic,52203029,Разбери Стрелки,Puzzle,weak,desc_weak:блоков,1786,2024-08-26,751,2495,3502,3503,0
extra_block_hexa,extra_mechanic,51887530,Битва Слов,Puzzle,weak,desc_weak:блоки,1558,2025-05-14,490,2214,3789,3798,0
extra_block_hexa,extra_mechanic,54330401,МержСтрой,Puzzle,weak,desc_weak:блоки,1552,2025-11-19,301,1747,3478,3486,0
extra_block_hexa,extra_mechanic,53429574,Плитки 2048,Puzzle,weak,desc_weak:блоки,1418,2025-04-14,520,3981,4907,4908,0
extra_block_hexa,extra_mechanic,51914277,Мир Судоку,Puzzle,weak,desc_weak:блоков,1320,2024-05-17,852,3986,4699,4701,0
extra_block_hexa,extra_mechanic,53359352,Треугольники,Hyper-casual,weak,desc_weak:блоки,1260,2025-04-01,533,3029,4383,4393,0
extra_block_hexa,extra_mechanic,53870404,Лесенка 2048,Puzzle,weak,desc_weak:блоков,1086,2025-07-09,434,3579,4872,4901,0
extra_block_hexa,extra_mechanic,54713670,Скуфы против Альтушек,Puzzle,weak,desc_weak:блок,853,2026-08-31,16,1222,3226,3218,0
extra_block_hexa,extra_mechanic,54616467,Bird Boom: Битва Миров,Arcade,weak,desc_weak:блок,850,2026-08-03,44,4651,2830,2834,0
extra_block_hexa,extra_mechanic,54689311,Головоломки,Puzzle,weak,desc_weak:блоки,805,2026-07-28,50,3911,4227,4228,0
extra_block_hexa,extra_mechanic,52751186,Неоновый мячик,Puzzle,weak,desc_weak:блоками,620,2024-11-26,659,3586,4929,4929,0
extra_block_hexa,extra_mechanic,51827412,Соединяй Всё,Puzzle,weak,desc_weak:блоки,591,2024-01-25,965,3377,4038,4039,0
extra_block_hexa,extra_mechanic,53188277,Крутые Шарики,Puzzle,weak,desc_weak:блоками,548,2025-04-09,525,2306,3290,3291,0
extra_block_hexa,extra_mechanic,54051647,Сбрось число,Puzzle,weak,desc_weak:блоками,524,2025-08-18,394,3707,3306,3307,0
extra_block_hexa,extra_mechanic,54643503,Шарики классические,Three in a row,weak,desc_weak:блоков,512,2026-07-02,76,3281,3803,3813,0
extra_block_hexa,extra_mechanic,54707420,Домино,Tabletop game,weak,desc_weak:блок,500,2026-08-13,34,3346,3799,3773,0
extra_block_hexa,extra_mechanic,54614558,Пасьянс паук классический,Tabletop game,weak,desc_weak:блок,463,2026-06-02,106,4776,4267,4267,0
extra_block_hexa,extra_mechanic,53265708,Сдвигай Плиточки,Puzzle,weak,desc_weak:блоки,437,2025-03-17,548,1992,4954,4979,0
extra_block_hexa,extra_mechanic,54702801,Пульс стрелок,Puzzle,weak,desc_weak:блок,430,2026-09-04,12,793,3554,3521,0
extra_block_hexa,extra_mechanic,54208557,2048 Плитки,Puzzle,weak,desc_weak:блоки,408,2025-10-06,345,2643,4424,4425,0
extra_block_hexa,extra_mechanic,51875817,Числовой лабиринт,Puzzle,weak,desc_weak:блоки,381,2024-03-13,917,2602,4795,4796,0
